idx,label,label_text,text_original,label_domain_text,label_subcat_text,text_preceding,text_following,manifesto_id,doc_id,country_name,date,party,cmp_code_hb4,cmp_code,label_subcat_text_simple
56943,0,Other,"President Obama, Secretary of State Hillary Rodham Clinton, and the State Department are committed to advancing the rights of women and girls as a central focus of U.S. diplomatic, development, and defense interests.",Welfare and Quality of Life,Equality: Positive,"To continue to make progress at home and advance women’s rights and opportunities abroad, we will urge ratification of the Convention for the Elimination of All Forms of Discrimination Against Women.",We will continue to promote the full engagement of women in the political and economic spheres.,61320_201211,60,United States,201211,61320,503,503,Equality: Positive
105471,0,Other,"•  In the  12 months  to  September  2011, the road  toll was the lowest  recorded,  with 305 people  dying on  our roads compared to 357  the previous year.",Political System,Political Authority,"The  road toll is  starting to trend down, with the  number of accidents,  serious injuries, and deaths  starting to drop.","Many of National’s  new  road safety  measures  have  come into effect  only recently, so New Zealand  can  expect  further progress  over the next  term of government.",64620_201111,131,New Zealand,201111,64620,305,305,Political Authority
50261,0,Other,Fianna Fáil is committed in its “Independent Living Contract for Older People” to supporting older people to live in their own homes for as long as possible.,Welfare and Quality of Life,Welfare State Expansion,As the population ages and increased demand mounts up we need to take a holistic approach to integrating older people into the community.,However this will not be possible in a significant number of cases and resources are required to ensure all older people are catered for.,53620_201602,53,Ireland,201602,53620,504,504,Welfare State
39887,0,Other,"closer management of private work in public hospitals,",Welfare and Quality of Life,Welfare State Expansion,using a combination of investment in public hospitals;,"and purchasing services for public patients, where necessary, from private sector providers.",53420_200705,47,Ireland,200705,53420,504,504,Welfare State
50834,0,Other,Joined up Infrastructure investment such as completing the A5 and Narrow Water Bridge,Political System,Decentralization,Annual Report to ensure transparency,"Joint Cross Border Trade Promotion with Intertrade Ireland, Invest NI and IDA",53620_201602,53,Ireland,201602,53620,301,301,Centralisation & Decentralisation
50913,0,Other,"Culturally, economically and politically they are an immense resource.",Social Groups,Non-economic Demographic Groups,Historically our emigrant communities abroad are inextricably linked to the fortunes of this island and always will be.,"In particular we have an obligation towards older, vulnerable communities.",53620_201602,53,Ireland,201602,53620,706,706,Non-economic Demographic Groups
105014,0,Other,"The standard undergraduate degree  takes only three years of full-time study, a medical degree takes six.",Welfare and Quality of Life,Education Limitation, Limited borrowing to  seven full-time studying years., Put in place a 10 per cent  student-loan  repayment bonus for voluntary payments  of $500 or  more.,64620_201111,131,New Zealand,201111,64620,507,507,Education
95818,0,Other,Labour will implement the key recommendations of the Thorp Report to reduce the availability of firearms to criminals and improve firearms safety.,Fabric of Society,Law and Order: Positive,and breaking the power of gangs in prison.,* cut delays in Court hearing times,64320_199911,104,New Zealand,199911,64320,605,605,Law and Order: Positive
47654,0,Other,"90,000 social and affordable homes will be built",Welfare and Quality of Life,Welfare State Expansion,"We will ensure that all new homes are built with access to schools, childcare, health centres and community centres, requiring developers to commit land for these necessary community facilities.",and a new model of environmentally efficient housing will ensure reduced energy consumption and good insulation from noise pollution.,53620_200705,51,Ireland,200705,53620,504,504,Welfare State
95238,0,Other,subject to annual review of the performance of the fund.,Political System,Governmental and Administrative Efficiency,"• Maintain the $20 million Government contribution to the joint venture marketing facility,",• Promote domestic tourism and the jobs it could create by encouraging more vigorous campaigns to convince New Zealanders to explore their own country.,64320_199311,103,New Zealand,199311,64320,303,303,Governmental and Administrative Efficiency
43587,0,Other,"abroad with a view to creating employment and business opportunities in Ireland, and expanding our Global Irish Network.",Fabric of Society,Civic Mindedness: Positive,"Reaching out to the Diaspora: Using our extensive diplomatic network and enterprise Agencies around the world, we will develop strong relationships with Irish entrepreneurs","Irish Emigrants: We will establish an Executive Office for the Irish Abroad within the Department of Foreign Affairs that will deal with the needs of Irish Emigrants in the UK, USA and young emigrants leaving Ireland today.",53520_201102,49,Ireland,201102,53520,606,606,Civic Mindedness: Positive
20014,0,Other,The current commercialised nature of the test means the State has lost control of State schools;,Political System,Governmental and Administrative Efficiency,Resolve the post primary transfer stalemate.,"Recognise your child’s education is about more than their transfer to post-primary education and bring forward a holistic package of teaching, learning and support.",51621_201505,21,United Kingdom,201505,51621,303,303,Governmental and Administrative Efficiency
50030,0,Other,-We will introduce modern languages as a separate primary school subject and establish a fund to promote coding in primary school and ultimately as a Leaving Cert subject based on the highly successful Israeli model.,Welfare and Quality of Life,Education Expansion,In addition it will help attract further investment due to our highly skilled workforce.,The annual required budgets for these measures is estimated at €12.6m and €3m respectively on an annual basis.,53620_201602,53,Ireland,201602,53620,506,506,Education
55646,0,Other,"We were in the midst of the greatest economic crisis since the Great Depression,",Economy,Economic Goals,"Four years ago, Democrats, independents, and many Republicans came together as Americans to move our country forward.","the previous administration had put two wars on our nation’s credit card,",61320_201211,60,United States,201211,61320,408,408,Economic Goals
94642,0,Other,"• Continue to support the active promotion of New Zealand's plantation softwood industry overseas,",Social Groups,Agriculture and Farmers: Positive,"As well as identifying jobs and growth potential, the IDO will examine infrastructural barriers, research priorities, and develop a training strategy for the industry.",and to attract foreign investment.,64320_199311,103,New Zealand,199311,64320,703,703,Agriculture and Farmers: Positive
73873,0,Other,We are also improving public dental services for pensioners and low income earners.,Welfare and Quality of Life,Welfare State Expansion,Labor's dental care package will mean it will be as easy to see a dentist as it is a doctor for 3.4 million kids.,"Under Labor's teen dental plan, more than 1.5 million dental check-ups have been provided.",63320_201309,76,Australia,201309,63320,504,504,Welfare State
94406,0,Other,"• Co-ordinate high tech distance learning with more traditional distance education, such as the Correspondence School and the Open Polytechnic.",Welfare and Quality of Life,Education Expansion,• Develop a funding formula which ensures stability in funding for community and adult education services.,The issues of health and education are interrelated.,64320_199311,103,New Zealand,199311,64320,506,506,Education
27617,0,Other,We believe this makes them the best person to undertake assessments and we will ensure they are adequately funded and resourced to take on this task.,Welfare and Quality of Life,Welfare State Expansion,"We will end unfair ATOS-style Work Capability Assessments and return assessments to GPs or appropriate specialist consultants, who have full access to patients’ medical records and are likely to know the patient.","We will also: Require GPs/specialists to notify the Department for Work and Pensions when they believe a patient is well enough to return to work, by issuing a ‘fit note’",51951_201505,33,United Kingdom,201505,51951,504,504,Welfare State
40274,0,Other,"And we will continue to highlight the failings of any others to lend total, unequivocal and exclusive support to our Defence Forces",External Relations,Military: Positive,We will continue to challenge and resist any dilution of this legitimacy in public debate and political discourse.,and Garda Síochána as the rightful forces of law and order.,53420_200705,47,Ireland,200705,53420,104,104,Military
73550,0,Other,"In the past, Australia has put too many of our eggs in the one basket.",Economy,Economic Growth: Positive,Only Federal Labor has a plan to ensure a prosperous future.,We need a new way to diversify the Australian economy – building more strong industries and regions.,63320_201309,76,Australia,201309,63320,410,410,Economic Growth: Positive
104584,0,Other,and we’re showing the high-level political leadership needed to ensure we can reach full and final settlements faster.”,Political System,Political Authority,"“National has committed more resources to help complete the Treaty settlement process,",National has  a track record  on achieving Treaty  settlements  to be proud of.,64620_201111,131,New Zealand,201111,64620,305,305,Political Authority
60493,0,Other,and additional designations of marine protected areas.,Welfare and Quality of Life,Environmental Protection,We will protect our oceans—vital buffers against the impacts of climate change— through fisheries management programs,"We will seek collaborative, science-based approaches to be good stewards of the rapidly changing Arctic region,",61320_202011,62,United States,202011,61320,501,501,Environmental Protection
118342,0,Other,Electrify rail with a spur to Auckland International Airport connecting it to the network.,Economy,Technology and Infrastructure: Positive,Initiate a Public Inquiry on the future of conventionally powered motor vehicles — to put in place what we need to have mostly zero emission vehicles by 2050.,Establish accessible public transport for people in all major population centres with accessible ‘flexible transport services’ operating in smaller centres.,64621_201709,137,New Zealand,201709,64621,411,411,Technology and Infrastructure: Positive
12900,0,Other,Far too many children are still failing to get the opportunities they need.,Welfare and Quality of Life,Equality: Positive,Continue to work with the Education Endowment Foundation to establish a comprehensive evidence base on what works in teaching.,We cannot fail our children – especially when we know it is the children who need the most help who are the most likely to be let down.,51421_201706,15,United Kingdom,201706,51421,503,503,Equality: Positive
38945,0,Other,Provide motorway standard road all the way from the present Dublin Port site to the border.,Economy,Technology and Infrastructure: Positive,"To ensure that the orbital route does not become congested by short haul traffic, the number of off ramps will be strictly controlled.","Complete a standard or wide two lane single carriageway from Dublin, to the border, and serving Donegal, Letterkenny and Derry.",53420_200705,47,Ireland,200705,53420,411,411,Technology and Infrastructure: Positive
63050,0,Other,"It is an engine of charity, empowering everything from Sabbath collection plate to great endowments.",Economy,Economic Orthodoxy,America's free economy has given our country the world's highest standard of living and allows us to share our prosperity with the rest of humanity.,"It creates opportunity, rewards self-reliance and hard work, and unleashes productive energies that other societies can only imagine.",61620_200811,64,United States,200811,61620,414,414,Economic Orthodoxy
56884,0,Other,"They also include dignity, tolerance, and equality among all people, and the fair and equitable administration of justice.",Freedom and Democracy,Freedom and Human Rights,"These include an individual’s freedom to speak their mind, assemble without fear, have access to information, worship as they please, and choose their own leaders.","The United States was founded upon a belief in these values, and people of every race, region, and religion around the globe have claimed these principles as their own.",61320_201211,60,United States,201211,61320,201,201,Freedom and Human Rights
105880,0,Other,"•  106,000  more patients have had a medical or  surgical specialist appointment  over the past  three years.",Welfare and Quality of Life,Welfare State Expansion,"•  Ensured that around  22,000  people  have  access to clean  safe  drinking water.","•  92 per cent  of patients have been treated,  admitted, or discharged within six hours from  emergency  departments.",64620_201111,131,New Zealand,201111,64620,504,504,Welfare State
48630,0,Other,We are committed to ensuring that the Strategy is driven and managed from a whole of Government perspective and it will be overseen and supported by the Department of An Taoiseach.,Social Groups,Underprivileged Minority Groups,"Fianna Fáil in Government is determined to continue to prioritise the interests of people with disabilities over the next five years, through a series of significant next steps forward.","Fianna Fáil, will for each year of the Programme for Government, set out the objectives and outcomes to be reached in the NDS having regard to the vision and long term goals for people with disabilities as set out in Towards 2016.",53620_200705,51,Ireland,200705,53620,705,705,Underprivileged Minority Groups
42800,0,Other,Focusing on key growth sectors.,Economy,Economic Growth: Positive,We will reduce costs by opening up the closed parts of the economy to competition and target a €500 million reduction in red tape for business.,These include education (we will introduce a new more focused strategy to attract international students);,53520_201102,49,Ireland,201102,53520,410,410,Economic Growth: Positive
54829,0,Other,"Agents of terrorism work in the shadows of more than 60 nations, on every continent.",Fabric of Society,Law and Order: Positive,"We must put in place a strategy to win - an approach that recognizes and addresses the many facets of this mortal challenge, from the terrorists themselves to the root causes that give rise to new recruits, and uses all the tools at our disposal.","The only possible path to victory will be found in the company of others, not walking alone.",61320_200411,59,United States,200411,61320,605,605,Law and Order: Positive
105560,0,Other,National’s phase 1 reforms have made a huge difference to the timeliness of national-scale infrastructure projects.,Economy,Technology and Infrastructure: Positive,• Introduce a six-month statutory time limit on the consenting of medium-sized projects.,They set a nine-month timeframe for decisions where previously the process often took many years.,64620_201111,131,New Zealand,201111,64620,411,411,Technology and Infrastructure: Positive
108784,0,Other,Tighten the rules for company directors and company registration – including expanded powers for the Registrar of Companies.,Economy,Market Regulation,Cartels harm consumers by raising prices and reducing the competitiveness of firms.,Require all New Zealand companies to have either one resident director or a local agent.,64620_201111,131,New Zealand,201111,64620,403,403,Market Regulation
55941,0,Other,Building a clean energy future means that new exploration and production needs to be approached safely and responsibly.,Economy,Anti-Growth Economy: Positive,And we are expediting the approval process to build out critical oil and gas lines essential to transporting our energy for consumers.,"Democrats are committed to balancing environmental protection with development,",61320_201211,60,United States,201211,61320,416,416,Anti-Growth Economy: Positive
59545,0,Other,respects the nation-to-nation relationship and sovereignty of Tribes;,Fabric of Society,Multiculturalism: Positive,Democrats commit to managing federal actions and undertakings in a manner that honors the trust responsibility;,"and protects subsistence, treaty, and other reserved rights, natural and cultural resources, and sacred sites of federally-recognized Indian Tribes.",61320_202011,62,United States,202011,61320,607,607.3,Multiculturalism
105249,0,Other,More dedicated elective surgery theatres means acute cases don’t disrupt booked operations.,Welfare and Quality of Life,Welfare State Expansion,Approved dedicated theatres at North Shore and Waikato hospitals.,This leads to more elective operations and a better quality of life for more people.,64620_201111,131,New Zealand,201111,64620,504,504,Welfare State
20312,0,Other,"and investigate the creation of a Welsh based training agency, specializing in training the self-employed.",Economy,Incentives: Positive,Plaid Cymru will provide tax relief for self-employed workers undertaking training,"Supervisory boards of major companies who employ more than 500 staff will include elected employees, to ensure scrutiny of the management in the interests of the company as a whole, building on established practices in industrially successful countries such as Germany.",51901_201505,22,United Kingdom,201505,51901,402,402,Incentives: Positive
55436,0,Other,"We will also work to ensure that people with HIV and AIDS have the care they need, and we will support the community-based prevention programs, built on experience with real life, that President Bush has cut.",Welfare and Quality of Life,Welfare State Expansion,And we will ensure that no person with a disability has to choose between quality health care and the dignity of work.,"We are committed to passing the Wellstone mental health parity legislation, ending discrimination against Americans with mental illnesses, and ensuring equal treatment for mental illness in our health system.",61320_200411,59,United States,200411,61320,504,504,Welfare State
56080,0,Other,Banks on Wall Street played by different rules than businesses on Main Street and community banks.,Economy,Market Regulation,"For too long, we’ve had a financial system that stacked the deck against ordinary Americans.","Without strong enough regulations, families were enticed, and sometimes tricked, into buying homes they couldn’t afford.",61320_201211,60,United States,201211,61320,403,403,Market Regulation
104616,0,Other,"Building a better transport system is vital to transform New Zealand’s future, and to create more jobs with higher incomes.",Economy,Technology and Infrastructure: Positive,We can’t afford to  lose  momentum on  Treaty settlements.,Economic growth is our top priority in transport.,64620_201111,131,New Zealand,201111,64620,411,411,Technology and Infrastructure: Positive
107827,0,Other,"Pass Exclusive Economic Zone (EEZ) legislation, which has already been introduced to Parliament, by 1 July 2012.",Welfare and Quality of Life,Environmental Protection,"Without the extension, non-resident offshore rig operators and seismic vessels tend to stay for a period of less than 183 days, even if further exploration is desirable.","Make the new Environmental Protection Authority responsible for consenting, monitoring, and enforcing activities that impact on the EEZ environment, such as petroleum exploration, seabed mining, deepwater aquaculture and marine energy development.",64620_201111,131,New Zealand,201111,64620,501,501,Environmental Protection
107451,0,Other,The Government will retain at least 51 per  cent  control  of these companies.,Economy,Nationalisation,National has made three very clear promises to  New Zealanders:,New Zealanders will be at the front  of the queue for  shares and we expect Kiwi  ownership to be around  85-90 per cent.,64620_201111,131,New Zealand,201111,64620,413,413,Nationalisation
109003,0,Other,More than a third of defendants arrested for serious Class A drug offences offend while on bail.,Fabric of Society,Law and Order: Positive,"Reverse the burden of proof in bail decisions for those charged with serious class A drug offences, such as manufacturing or dealing P.",Reverse the burden of proof in bail decisions for defendants charged with murder.,64620_201111,131,New Zealand,201111,64620,605,605,Law and Order: Positive
106061,0,Other,Open 13 more Trade Academies in 2012.,Economy,Technology and Infrastructure: Positive,"Ensuring that young Pacific New Zealanders maintain links to their heritage through language is important, especially at an early stage of their education.",Increase Pacific participation in trades training over the next two years.,64620_201111,131,New Zealand,201111,64620,411,411,Technology and Infrastructure: Positive
49412,0,Other,Tackle crime & develop community services,Fabric of Society,Law and Order: Positive,Cut family costs & improve the services they rely on,Secure home ownership & tackle homelessness,53620_201602,53,Ireland,201602,53620,605,605.1,Law and Order: Positive
96056,0,Other,"Under Labour the maximum rates rebate will go up from $200 to $500 and the income eligibility threshold will be increased from $7,400 to $20,000.",Welfare and Quality of Life,Welfare State Expansion,Labour will help meet these costs by providing realistic rates rebates.,"and the income eligibility threshold will be increased from $7,400 to $20,000.",64320_200509,105,New Zealand,200509,64320,504,504,Welfare State
104977,0,Other,"National will continue improving tertiary education, lifting achievement, and focusing on better outcomes for students and taxpayers to achieve these results.",Welfare and Quality of Life,Education Expansion,"Tertiary education is a passport to higher skills, higher wages, higher productivity and higher growth for our economy.","Under Labour, there were large increases in funding, but little accountability and even less improvement in results.",64620_201111,131,New Zealand,201111,64620,506,506,Education
107700,0,Other,National will review this in 2014.,Social Groups,Agriculture and Farmers: Positive,The agriculture sector is liable to surrender units for agricultural greenhouse gas emissions from 1 January 2015.,"We will not impose a liability unless there are practical technologies to reduce emissions, and our trading partners have made further progress with their climate change policies to reduce emissions.",64620_201111,131,New Zealand,201111,64620,703,703,Agriculture and Farmers: Positive
96714,0,Other,"Abolish coat-tailing, bringing Cup-of-Tea deals to an end",Freedom and Democracy,Democracy,We will only send New Zealanders into harm’s way on the basis of what is most helpful for peace.,Lower the MMP threshold for a more representative Parliament,64320_201409,108,New Zealand,201409,64320,202,202.1,Democracy
58819,0,Other,"We will negotiate strong and enforceable standards for labor,",Social Groups,Labour Groups: Positive,Democrats will pursue a trade policy that puts workers first.,and the environment in the core text of our trade deals.,61320_202011,62,United States,202011,61320,701,701,Labour Groups
120734,0,Other,Ensure NZTE has Māori representation in all their national and international offices,Fabric of Society,Multiculturalism: Positive,We support tangata whenua to grow relationships with our international trading partners. The Māori Party will:,Establish a Māori Trade Expert desk in NZ Trade and Enterprise (NZTE) that protects the integrity of the Māori Inc. brand,64901_201709,142,New Zealand,201709,64901,607,607.3,Multiculturalism
31290,0,Other,"Rather than committing to across the board tax cuts and spending increases we believe that priority should be given to investment in housing, transport, energy, water and communications infrastructure, where additional lending can be raised, outside the strict confines of the European Fiscal compact rules.",Economy,Technology and Infrastructure: Positive,and at the same time ensuring that we adopt a counter-cyclical economic policy so that ongoing spending commitments can be paid for by a stable tax base.,"We are proposing a major increase in the provision of social housing, using the new ‘cost rental’ financing model proposed by the National Economic and Social Council (NESC) model.",53110_201602,38,Ireland,201602,53110,411,411,Technology and Infrastructure: Positive
38910,0,Other,and the promotion of awareness of road safety in general.,No other category applies,No other category applies,"oversight of the driver licensing system,","It will also have responsibility for the road research element of the NRA,",53420_200705,47,Ireland,200705,53420,000,000,No other category applies
13120,0,Other,"and ethical practice, can be fully included in decisions made by directors and fund managers",Economy,Anti-Growth Economy: Positive,"Reform fiduciary duty and company purpose rules to ensure that other considerations, such as employee welfare,",Reduce the reporting requirement for disclosure of shareholdings to 1 % in order to increase transparency over who owns stakes in the biggest companies.,51421_201706,15,United Kingdom,201706,51421,416,416.2,Anti-Growth Economy: Positive
121328,0,Other,"We will develop the full potential of our geothermal resources, avoiding the present huge waste;",Economy,Technology and Infrastructure: Positive,and New Zealanders will have a majority shareholding in any oil strikes.,"research alternative forms, e.g.  solar, wind, wave, tidal;",64951_198407,144,New Zealand,198407,64951,411,411,Technology and Infrastructure: Positive
107858,0,Other,And we’ve kept the Hobbit movies in New Zealand.,Economy,Economic Growth: Positive,to protect our most vulnerable workers.,National will continue to improve the flexible rules that govern our labour market to help build a stronger economy and create more jobs.,64620_201111,131,New Zealand,201111,64620,410,410,Economic Growth: Positive
48397,0,Other,We are committed to ensuring that all children receive an education that is appropriate to their needs and abilities.,Welfare and Quality of Life,Education Expansion,both of which will prioritise disadvantaged schools.,We recognise that this requires a mix of different educational responses,53620_200705,51,Ireland,200705,53620,506,506,Education
27768,0,Other,"We are currently obliged to give tuition fee loans to EEA students as a condition of our EU membership, but as of March 2013, only 11 per cent of EU domiciled students were making any repayments.",External Relations,European Community/Union: Negative,"Accordingly, UKIP will adjust the number of STEMM subjects funded to allow for a greater uptake of these subjects.","As student loans include a huge subsidy from the taxpayer and because repayment rates are so low, we will not give tuition fee loans to EEA students when we leave the EU.",51951_201505,33,United Kingdom,201505,51951,110,110,European Community/Union
95209,0,Other,• Remove immediately the hospital charges imposed by die National Government.,Welfare and Quality of Life,Welfare State Expansion,• Change the law to guarantee that New Zealanders receiving treatment in public hospitals cannot be charged for services traditionally provided free of charge.,• Phase out the community services cards and stop any further development of income targeting for health services.,64320_199311,103,New Zealand,199311,64320,504,504,Welfare State
40266,0,Other,We are committed to supporting their role in contributing to the security of the State principally against the threat of armed aggression,External Relations,Military: Positive,Appropriate and adequate support for Óglaigh na hÉireann is also a core objective for the Progressive Democrats.,"and providing other services as required, thus contributing to Ireland’s political and economic well being.",53420_200705,47,Ireland,200705,53420,104,104,Military
106021,0,Other,• Demonstrated positive gains for Pasifika students under the Pasifika Education Plan.,Welfare and Quality of Life,Education Expansion,One in five Youth Guarantee places is being filled by a Pasifika student.,"An example is Flaxmere College, which is committed to the objectives of the Plan.",64620_201111,131,New Zealand,201111,64620,506,506,Education
103035,0,Other,• improving the working environment for all those who work in the public health system.,Social Groups,Labour Groups: Positive,and putting in place systems to continuously improve the quality of care.,• focusing on prevention as better than cure.,64620_199311,127,New Zealand,199311,64620,701,701,Labour Groups
59559,0,Other,"including by expanding support to access quality health care, culturally relevant education, affordable housing, and other programs.",Fabric of Society,Multiculturalism: Positive,"Democrats will create a strategy to support urban Indian populations and ensure their voices are heard and no one is left behind,",46 Democrats also support efforts for self-governance and self-determination of Native Hawaiians.,61320_202011,62,United States,202011,61320,607,607.3,Multiculturalism
104110,0,Other,National will ensure the Government works more closely with people on welfare to help them into employment.,Social Groups,Labour Groups: Positive,"Our changes will fundamentally alter the welfare system with a new work-focused benefit, greater work expectations, and an approach that focuses on the long-term cost of welfare dependency.","By supporting more people off welfare and into work we will help them achieve their potential, and secure a brighter future for them, their families, and their communities.",64620_201111,131,New Zealand,201111,64620,701,701,Labour Groups
60185,0,Other,Educators have always been heroes.,Welfare and Quality of Life,Education Expansion,"Students, parents, and educators will be supported by data collection and analysis disaggregated by race, gender, disability status, and other important variables, to identify and address disparities in educational equity, access, and outcomes.","The COVID-19 pandemic has made the value that educators provide to children, parents, and the economy obvious as never before to tens of millions of Americans.",61320_202011,62,United States,202011,61320,506,506,Education
105051,0,Other,• Embed literacy and numeracy in every level 1 and 2 foundation course across the tertiary system.,Welfare and Quality of Life,Education Expansion,"Investigate, as the focus on quality and outcomes improves performance, the possibility of relaxing funding caps for high quality providers and allowing them more flexibility to adjust their offerings and grow their institutions.",Building fundamental skills in literacy and numeracy is a core of our education system.,64620_201111,131,New Zealand,201111,64620,506,506,Education
20526,0,Other,We will closely monitor the effects of new legislation upon the market.,Economy,Market Regulation,We have long supported a credit cap on payday lenders to prevent a vicious circle of lending that cannot be repaid.,We will investigate a windfall tax on payday lenders that can be used to promote credit unions and responsible lending.,51901_201505,22,United Kingdom,201505,51901,403,403,Market Regulation
51026,0,Other,Individuals will be referred to this body by their own Credit Union therefore retaining the local knowledge link while establishing a high standard of central financial control.,Economy,Market Regulation,A ramped-up role for the Credit Union movement should be based on the successful Canadian model where a new central body is established funded by local Credit Unions.,"An additional €4bn in lending can be opened up via Credit Union lending which will facilitate some 20,000 new mortgages.",53620_201602,53,Ireland,201602,53620,403,403,Market Regulation
43557,0,Other,We are determined to restore Ireland’s position as a respected and influential part of the European family,External Relations,European Community/Union: Positive,We firmly believe that remaining a central member of the EU is essential for attracting inward investment and for access to markets.,and to undo the damage done to our reputation by the outgoing Government.,53520_201102,49,Ireland,201102,53520,108,108,European Community/Union
58880,0,Other,including exploring targeted rental relief when exorbitant rent increases force long-term residents from their communities,Welfare and Quality of Life,Welfare State Expansion,"Democrats will give local elected officials tools and resources to combat gentrification, penalize predatory lending practices, and maintain homeownership,",and tackling persistent racial bias in appraisals that contributes to the racial wealth gap.,61320_202011,62,United States,202011,61320,504,504,Welfare State
120670,0,Other,The Māori Party will: /Campaign for the reduction of all forms of waste,Welfare and Quality of Life,Environmental Protection,The Māori Party will press for the current review of the accuracy and accessibility of Crown land databases to be accelerated.,Ban plastic bags and incentivise the provision of more sustainable alternatives,64901_201709,142,New Zealand,201709,64901,501,501,Environmental Protection
108972,0,Other,"• Continue the development of the National Cyber Security Centre and the implementation of the New Zealand cyber security plan, to protect critical infrastructure and services and counter the threats of cyber-intrusions.",Fabric of Society,Law and Order: Positive,"Plan for the release of 4G spectrum to the market as soon as it is available, to maximise the benefits of 4G mobile broadband.",Labour:   Has criticised and opposed  every  stage  of the work  done to proceed with the ultra-fast  broadband initiative.,64620_201111,131,New Zealand,201111,64620,605,605,Law and Order: Positive
49704,0,Other,Measures such as Farm Assist and the Rural Social Scheme combined help support low income farmers make a living and keep farming their lands.,Social Groups,Agriculture and Farmers: Positive,In order to maintain the family farm unit across the country state supports are vital to making it financially viable for families.,In areas where profitable farming is difficult to achieve Farm Assist is a vital safety net and has helped generations of farmers keep their holdings and communities alive.,53620_201602,53,Ireland,201602,53620,703,703.1,Agriculture and Farmers: Positive
55699,0,Other,They’re why we’re restoring our alliances and image around the world,External Relations,Internationalism: Positive,And they’re why President Barack Obama has ended one war and is responsibly drawing down another.,and pursuing a foreign policy that’s making us safer.,61320_201211,60,United States,201211,61320,107,107,Internationalism
83025,0,Other,The consumption of energy is also wide ranging in utilisation of electricity for stationary applications to fuels for transport and industry,Economy,Technology and Infrastructure: Positive,"The energy market in Australia is complex and encompasses all forms from liquid, gas and solid fuel systems to renewables like solar, hydro, wind and geothermal systems","From a consumptive perspective the major energy products consumed in Australia are approximately coal (37%), oil products (35%), gas (23%) and renewables (5%)",63710_201309,89,Australia,201309,63710,411,411,Technology and Infrastructure: Positive
95323,0,Other,• Initiate a select committee inquiry into the state of the taxi industry following five years deregulation.,No other category applies,No other category applies,The proportion of people travelling to full-time work on public transport has declined from about 15 per cent in 1971 to close to 9 per cent.,"• Encourage a change in transport use patterns by encouraging cycle and bus lanes,",64320_199311,103,New Zealand,199311,64320,000,000,No other category applies
79917,0,Other,I’ve had the values of Australians reinforced over that time.,Fabric of Society,National Way of Life: Positive,Without them and all of my other colleagues we would not have achieved what has been achieved over that last eight and a half years.,I’ve also learnt that they want certain things from their Government but there are some things they don’t want from their Government.,63620_200410,80,Australia,200410,63620,601,601,National Way of Life
12750,0,Other,"As a country, we are living longer – but that means more people are living with conditions like diabetes and dementia and they need help to live with dignity and the maximum degree of independence.",Welfare and Quality of Life,Welfare State Expansion,"The N HS has been the envy of the world, but it is now facing the greatest crisis in its history and we urgently need to increase its funding.","We must set the highest standards in care, abolishing the artificial boundaries that prevent health and social care services working together.",51421_201706,15,United Kingdom,201706,51421,504,504,Welfare State
43555,0,Other,Fine Gael sees our membership of the European Union as the cornerstone of our economic recovery.,External Relations,European Community/Union: Positive,A concentrated effort to disrupt their recruitment methods and other activities will reduce the risk of further atrocities by these groups.,We firmly believe that remaining a central member of the EU is essential for attracting inward investment and for access to markets.,53520_201102,49,Ireland,201102,53520,108,108,European Community/Union
83786,0,Other,"As Warren Truss points out, serious as it has been, the damage wreaked by this drought has been much less serious than the devastation of the 90s drought, when farmers and small businesses in the country were paying more than 20 percent interest rates.",Economy,Economic Orthodoxy,"The outstanding economic management of the past eight and a half years - the lowest inflation in decades, the lowest interest rates in decades, the lowest transport and waterfront costs ever in real terms - has been totally critical to the survival of countless farms and small businesses during the worst drought in 100 years.",Don’t ever forget who gave them to you.,63810_200410,92,Australia,200410,63810,414,414,Economic Orthodoxy
28391,0,Other,"Faced with rogue states such as North Korea and Iran, which have developed advanced nuclear capabilities, UKIP does not believe now is the time to be talking about or proposing nuclear disarmament and we support Trident renewal.",External Relations,Military: Positive,"We will rebuild our Armed Forces and restore them to their rightful place among the most professional, flexible and effective fighting forces in the world, able to meet the security demands of the modern era and react appropriately to any threat that the UK faces both now and in the future.",The two new Queen Elizabeth class aircraft carriers are superb operational platforms.,51951_201505,33,United Kingdom,201505,51951,104,104,Military
60436,0,Other,"We will combat veteran homelessness,",Welfare and Quality of Life,Welfare State Expansion,and eliminate transgender exclusions.,including by converting VA facilities into housing.,61320_202011,62,United States,202011,61320,504,504,Welfare State
27656,0,Other,"Our plans will also make it cost-effective for parents to hire a nanny if they have more than one young child, or enable parents to club together to hire a nanny.",Welfare and Quality of Life,Welfare State Expansion,"This is intended to encourage experienced parents whose own children have grown up, for instance, or who would like to combine looking after other people’s children alongside their own, to offer childcare.","While parents should of course make their own enquiries as to the suitability of informal providers, in the same way they would check out a babysitter, we will require informal child carers to satisfy the following criteria to benefit from the voucher scheme: -",51951_201505,33,United Kingdom,201505,51951,504,504,Welfare State
63513,0,Other,"We will continue the fight against producers, traffickers, and distributors of illegal substances through the collaboration of state, federal, and local law enforcement.",Fabric of Society,Law and Order: Positive,"It is an international problem as well, with most of the narcotics in this country coming from beyond our borders.","We support the work of those who help individuals struggling with addiction, and we support strengthening drug education and prevention programs to avoid addiction.",61620_200811,64,United States,200811,61620,605,605,Law and Order: Positive
